Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
224.0.0.252-10.5.161.173-5355-64285-17,10.5.161.173,64285,224.0.0.252,5355,17,13/09/2023 08:41:56 AM,384762,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,171.5346110062844,5.198018515341952,384762.0,0.0,384762.0,384762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.599009257670976,2.599009257670976,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.84.199-1900-50729-17,10.5.84.199,50729,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,20073100,4,1,548.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,34.12527213036352,0.2490895775938943,5018275.0,7473738.696331977,1.6083321E7,102412.0,1.9145077E7,6381692.333333333,8522424.197525745,1.6083321E7,102412.0,0,0,0,0,0,0,0,0,0,32,8,0.19927166207511546,0.049817915518778864,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,164.4,137.0,137.0,0,0,0,0,0,0,4,548,1,137,-1,-1,4,0,3989779.0,0.0,3989779.0,3989779.0,1.6083321E7,0.0,1.6083321E7,1.6083321E7,No Label
239.255.255.250-10.5.254.83-1900-62043-17,10.5.254.83,62043,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,3062229,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.5916566004698,1.3062380377169702,1020743.0,102256.10073242574,1125772.0,921506.0,1936457.0,968228.5,66075.59316797693,1014951.0,921506.0,0,0,0,0,0,0,0,0,0,24,8,0.9796785282877277,0.32655950942924256,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.235.161-1900-49640-17,10.5.235.161,49640,239.255.255.250,1900,17,13/09/2023 08:41:56 AM,1116848,1,1,170.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,304.42817643940805,1.7907539790553413,1116848.0,0.0,1116848.0,1116848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.8953769895276706,0.8953769895276706,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,255.0,170.0,170.0,0,0,0,0,0,0,1,170,1,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.231.88-1900-55469-17,10.5.231.88,55469,239.255.255.250,1900,17,13/09/2023 08:42:07 AM,3056469,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.76683290424344,0.9815247594528196,1528234.5,712635.6491086452,2032144.0,1024325.0,2032144.0,2032144.0,0.0,2032144.0,2032144.0,0,0,0,0,0,0,0,0,0,16,8,0.6543498396352131,0.32717491981760655,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.87.180-1900-59692-17,10.5.87.180,59692,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,2874087,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,121.77780282921151,0.6958731590240658,2874087.0,0.0,2874087.0,2874087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3479365795120329,0.3479365795120329,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.243.76-1900-54987-17,10.5.243.76,54987,239.255.255.250,1900,17,13/09/2023 08:42:05 AM,965467,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,362.5188639280266,2.0715363653030088,965467.0,0.0,965467.0,965467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0357681826515044,1.0357681826515044,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.183.16-1900-64719-17,10.5.183.16,64719,239.255.255.250,1900,17,13/09/2023 08:41:27 AM,983666,1,1,169.0,169.0,169.0,169.0,169.0,0.0,169.0,169.0,169.0,0.0,343.61256768049316,2.0332104596478886,983666.0,0.0,983666.0,983666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0166052298239443,1.0166052298239443,169.0,169.0,169.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,253.5,169.0,169.0,0,0,0,0,0,0,1,169,1,169,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.161.139-1900-48941-17,10.5.161.139,48941,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,479147,2,1,250.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,782.6408179535716,6.261126543628573,239573.5,30518.021569230204,261153.0,217994.0,217994.0,217994.0,0.0,217994.0,217994.0,0,0,0,0,0,0,0,0,0,16,8,4.174084362419049,2.0870421812095246,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.66666666666666,125.0,125.0,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.3.136.242-10.5.254.223-0-0-0,10.5.254.223,0,10.3.136.242,0,0,13/09/2023 08:41:50 AM,1009704,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9807785251915415,1009704.0,0.0,1009704.0,1009704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903892625957708,0.9903892625957708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.203.149-1900-60517-17,10.5.203.149,60517,239.255.255.250,1900,17,13/09/2023 08:41:31 AM,3006952,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,232.7938723331799,1.3302506990467424,1002317.3333333334,36197.30053931278,1024973.0,960571.0,1981979.0,990989.5,43018.25524704599,1021408.0,960571.0,0,0,0,0,0,0,0,0,0,24,8,0.9976880242850568,0.3325626747616856,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.210.209-5355-56284-17,10.5.210.209,56284,224.0.0.252,5355,17,13/09/2023 08:42:01 AM,403172,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,109.13456291607552,4.960661950730706,403172.0,0.0,403172.0,403172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.480330975365353,2.480330975365353,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.249.118-1900-55721-17,10.5.249.118,55721,239.255.255.250,1900,17,13/09/2023 08:42:11 AM,3002326,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,233.15256237996806,1.3323003564569604,1000775.3333333334,34413.36127630274,1029267.0,962541.0,1973059.0,986529.5,33924.86204098699,1010518.0,962541.0,0,0,0,0,0,0,0,0,0,24,8,0.9992252673427202,0.3330750891142401,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.247.102-1900-60531-17,10.5.247.102,60531,239.255.255.250,1900,17,13/09/2023 08:41:29 AM,3045607,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,172.37943043866133,0.9850253167923504,1522803.5,722861.827378165,2033944.0,1011663.0,2033944.0,2033944.0,0.0,2033944.0,2033944.0,0,0,0,0,0,0,0,0,0,16,8,0.6566835445282336,0.3283417722641168,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.3.151.155-10.5.254.223-0-0-0,10.5.254.223,0,10.3.151.155,0,0,13/09/2023 08:41:31 AM,6022122,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33210884801071777,6022122.0,0.0,6022122.0,6022122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16605442400535889,0.16605442400535889,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6022122.0,0.0,6022122.0,6022122.0,No Label
239.255.255.250-10.5.105.131-1900-64823-17,10.5.105.131,64823,239.255.255.250,1900,17,13/09/2023 08:42:13 AM,2063402,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,254.43418199652808,1.4539096114087318,1031701.0,2187.788380991178,1033248.0,1030154.0,1033248.0,1033248.0,0.0,1033248.0,1033248.0,0,0,0,0,0,0,0,0,0,16,8,0.9692730742724879,0.48463653713624394,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.144.107-1900-47797-17,10.5.144.107,47797,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,41811520,19,1,2375.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,59.79213384253909,0.4783370707403127,2200606.3157894737,1251012.099172686,6034931.0,199154.0,4.1612366E7,2311798.111111111,1186745.585807074,6034931.0,209250.0,0,0,0,0,0,0,0,0,0,152,8,0.45442021720329706,0.023916853537015635,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,131.25,125.0,125.0,0,0,0,0,0,0,19,2375,1,125,-1,-1,19,0,2.0378403E7,0.0,2.0378403E7,2.0378403E7,6034931.0,0.0,6034931.0,6034931.0,No Label
239.255.255.250-10.5.187.241-1900-61957-17,10.5.187.241,61957,239.255.255.250,1900,17,13/09/2023 08:42:13 AM,3346078,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,209.20014416878507,1.1954293952502004,1115359.3333333333,261967.139092546,1413037.0,919961.0,2332998.0,1166499.0,348657.3832403381,1413037.0,919961.0,0,0,0,0,0,0,0,0,0,24,8,0.8965720464376503,0.2988573488125501,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.242.224-1900-60869-17,10.5.242.224,60869,239.255.255.250,1900,17,13/09/2023 08:42:04 AM,2044828,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,256.7453106080316,1.4671160606173235,1022414.0,5587.557784936099,1026365.0,1018463.0,1026365.0,1026365.0,0.0,1026365.0,1026365.0,0,0,0,0,0,0,0,0,0,16,8,0.9780773737448822,0.4890386868724411,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.219.88-1900-54062-17,10.5.219.88,54062,239.255.255.250,1900,17,13/09/2023 08:42:04 AM,1018566,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,343.62034468065883,1.963544826746622,1018566.0,0.0,1018566.0,1018566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.981772413373311,0.981772413373311,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.129.11-1900-60637-17,10.5.129.11,60637,239.255.255.250,1900,17,13/09/2023 08:41:33 AM,2121556,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,247.4598832177892,1.414056475530224,1060778.0,93253.24230288189,1126718.0,994838.0,1126718.0,1126718.0,0.0,1126718.0,1126718.0,0,0,0,0,0,0,0,0,0,16,8,0.9427043170201493,0.47135215851007467,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.188.81-1900-54114-17,10.5.188.81,54114,239.255.255.250,1900,17,13/09/2023 08:42:08 AM,2867258,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,122.0678432146671,0.6975305326552407,2867258.0,0.0,2867258.0,2867258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.34876526632762034,0.34876526632762034,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.230.148-1900-56044-17,10.5.230.148,56044,239.255.255.250,1900,17,13/09/2023 08:41:31 AM,3074152,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,227.7050711871111,1.3011718353549206,1024717.3333333334,9816.81874811455,1035073.0,1015547.0,2058605.0,1029302.5,8160.719361673945,1035073.0,1023532.0,0,0,0,0,0,0,0,0,0,24,8,0.9758788765161904,0.32529295883873016,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.140.102-5355-52975-17,10.5.140.102,52975,224.0.0.252,5355,17,13/09/2023 08:42:06 AM,841634,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,78.41888516861249,2.3763298535943176,841634.0,0.0,841634.0,841634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.1881649267971588,1.1881649267971588,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.186.109-1900-65507-17,10.5.186.109,65507,239.255.255.250,1900,17,13/09/2023 08:41:35 AM,3096808,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,226.03919907207683,1.2916525661261533,1032269.3333333334,95578.4123237739,1126563.0,935456.0,1970245.0,985122.5,70239.03789560332,1034789.0,935456.0,0,0,0,0,0,0,0,0,0,24,8,0.9687394245946149,0.32291314153153833,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.162.209-1900-56677-17,10.5.162.209,56677,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,3169604,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,165.6358333722446,0.9464904764128264,1584802.0,1572506.4864095156,2696732.0,472872.0,472872.0,472872.0,0.0,472872.0,472872.0,0,0,0,0,0,0,0,0,0,16,8,0.6309936509418842,0.3154968254709421,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.186.81-1900-50929-17,10.5.186.81,50929,239.255.255.250,1900,17,13/09/2023 08:42:16 AM,4027795,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,173.79236033611443,0.9930992019206538,1342598.3333333333,540924.2772942747,1966681.0,1008428.0,3019367.0,1509683.5,646292.0624705985,1966681.0,1052686.0,0,0,0,0,0,0,0,0,0,24,8,0.7448244014404903,0.24827480048016345,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.102.110-1900-57591-17,10.5.102.110,57591,239.255.255.250,1900,17,13/09/2023 08:41:37 AM,34989001,7,1,779.0,137.0,137.0,101.0,111.28571428571429,17.5662013130736,137.0,137.0,137.0,0.0,26.179655715234624,0.2286432813557609,4998428.714285714,5803791.282791354,1.8130585E7,1945507.0,3.1929361E7,5321560.166666667,6288379.349776552,1.8130585E7,1945507.0,0,0,0,0,0,0,0,0,0,56,8,0.2000628711862908,0.028580410169470112,101.0,137.0,117.00000000000001,18.973665961010283,360.0000000000002,0,0,0,0,0,0,0,0,0.0,131.625,111.28571428571429,137.0,0,0,0,0,0,0,7,779,1,137,-1,-1,7,0,1.3910865E7,0.0,1.3910865E7,1.3910865E7,1.8130585E7,0.0,1.8130585E7,1.8130585E7,No Label
239.255.255.250-10.5.143.81-1900-49668-17,10.5.143.81,49668,239.255.255.250,1900,17,13/09/2023 08:41:50 AM,2047470,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,170.9426755947584,0.9768152891129052,2047470.0,0.0,2047470.0,2047470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4884076445564526,0.4884076445564526,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.95.128-1900-64470-17,10.5.95.128,64470,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,1869190,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,187.24688233940907,1.069982184796623,1869190.0,0.0,1869190.0,1869190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5349910923983116,0.5349910923983116,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.198.94-1900-40506-17,10.5.198.94,40506,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,613855,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,407.2623013578125,3.2580984108625,613855.0,0.0,613855.0,613855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.62904920543125,1.62904920543125,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.217.191-1900-64659-17,10.5.217.191,64659,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,2686599,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,130.2762340044048,0.7444356228823132,2686599.0,0.0,2686599.0,2686599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3722178114411566,0.3722178114411566,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.186.109-5355-63675-17,10.5.186.109,63675,224.0.0.252,5355,17,13/09/2023 08:41:32 AM,411587,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,106.90327925809125,4.859239966276875,411587.0,0.0,411587.0,411587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4296199831384375,2.4296199831384375,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.3.31.71-10.5.254.223-0-0-0,10.5.254.223,0,10.3.31.71,0,0,13/09/2023 08:41:52 AM,1007795,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9845305840969643,1007795.0,0.0,1007795.0,1007795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9922652920484821,0.9922652920484821,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.254.65-1900-56558-17,10.5.254.65,56558,239.255.255.250,1900,17,13/09/2023 08:42:02 AM,2047970,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,256.35141139762794,1.4648652079864453,1023985.0,10900.758138771816,1031693.0,1016277.0,1016277.0,1016277.0,0.0,1016277.0,1016277.0,0,0,0,0,0,0,0,0,0,16,8,0.9765768053242968,0.4882884026621484,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.149.235-1900-53228-17,10.5.149.235,53228,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,2085596,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,167.81773651272826,0.9589584943584473,2085596.0,0.0,2085596.0,2085596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.47947924717922363,0.47947924717922363,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.187.158-1900-53186-17,10.5.187.158,53186,239.255.255.250,1900,17,13/09/2023 08:41:49 AM,2872753,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,182.7515278897977,1.0442944450845584,1436376.5,588204.654609686,1852300.0,1020453.0,1020453.0,1020453.0,0.0,1020453.0,1020453.0,0,0,0,0,0,0,0,0,0,16,8,0.6961962967230388,0.3480981483615194,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.227.235-5355-54871-17,10.5.227.235,54871,224.0.0.252,5355,17,13/09/2023 08:41:33 AM,401890,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,109.48269426957624,4.976486103162556,401890.0,0.0,401890.0,401890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.488243051581278,2.488243051581278,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.108.124-1900-61441-17,10.5.108.124,61441,239.255.255.250,1900,17,13/09/2023 08:41:43 AM,9112795,2,1,274.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,45.10142058501261,0.3292074495256395,4556397.5,1975852.2152136024,5953536.0,3159259.0,3159259.0,3159259.0,0.0,3159259.0,3159259.0,0,0,0,0,0,0,0,0,0,16,8,0.219471633017093,0.1097358165085465,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,182.66666666666666,137.0,137.0,0,0,0,0,0,0,2,274,1,137,-1,-1,2,0,0,0,0,0,5953536.0,0.0,5953536.0,5953536.0,No Label
239.255.255.250-10.5.177.124-1900-54423-17,10.5.177.124,54423,239.255.255.250,1900,17,13/09/2023 08:42:17 AM,2276983,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,153.71217088577296,0.878355262204417,2276983.0,0.0,2276983.0,2276983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4391776311022085,0.4391776311022085,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.139.240-1900-56213-17,10.5.139.240,56213,239.255.255.250,1900,17,13/09/2023 08:41:47 AM,2036997,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,257.7323383392317,1.4727562190813241,1018498.5,22216.587958100135,1034208.0,1002789.0,1002789.0,1002789.0,0.0,1002789.0,1002789.0,0,0,0,0,0,0,0,0,0,16,8,0.9818374793875494,0.4909187396937747,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
